20, 0.00555556, 1.18641, 0.45, 2.11818, 0.762996
20.025, 0.015048, 1.19523, 0.33, 2.20463, 1.69377
20.05, 0.0197382, 1.23345, 0.08, 2.38796, 1.92147
20.075, 0.0403619, 1.31922, 1.63, 2.12933, 2.78034
20.1, 0.0798592, 1.35361, 1.65, 2.26452, 1.9015
20.125, 0.0996157, 1.43031, 0.11, 2.62152, 2.34092
20.15, 0.101724, 1.45319, 0.26, 2.74051, 2.44079
20.175, 0.110076, 1.55098, 0.62, 2.55612, 2.78034
20.2, 0.123284, 1.58217, 0.67, 2.58625, 2.30097
20.225, 0.154932, 1.67715, 2.14, 2.42731, 2.38087
20.25, 0.206045, 1.70604, 2.31, 2.44051, 2.08126
20.275, 0.262809, 1.78658, 2.7, 2.33477, 2.36089
20.3, 0.322986, 1.81649, 2.7, 2.26742, 2.18113
20.325, 0.384394, 1.89817, 2.92, 2.30794, 1.74171
20.35, 0.447742, 1.91978, 2.98, 2.20537, 2.22108
20.375, 0.517181, 2.00466, 3.54, 2.12052, 2.26102
20.4, 0.591078, 2.02792, 3.48, 2.31217, 2.04131
20.425, 0.672162, 2.1183, 4.27, 2.0229, 2.6605
20.45, 0.762232, 2.14233, 4.37, 1.96742, 1.76168
20.475, 0.866869, 2.2097, 5.63, 1.87565, 1.8216
20.5, 0.987193, 2.2336, 5.85, 1.72203, 1.76168
20.525, 1.11504, 2.28959, 6.48, 1.65246, 1.50202
20.55, 1.2485, 2.30596, 6.56, 1.66298, 1.22239
20.575, 1.38792, 2.36744, 7.23, 1.42716, 1.96142
20.6, 1.53253, 2.38381, 7.26, 1.44216, 1.34223
20.625, 1.67902, 2.43456, 7.67, 1.23769, 1.20242
20.65, 1.82768, 2.44874, 7.73, 1.2885, 1.28231
20.675, 1.98268, 2.494, 8.48, 1.18791, 1.68179
20.7, 2.14286, 2.50448, 8.46, 1.07727, 1.08257
20.725, 2.30106, 2.53989, 8.64, 1.00945, 1.16247
20.75, 2.45807, 2.55178, 8.68, 1.13363, 1.08257
20.775, 2.61799, 2.59064, 9.19, 0.952906, 1.10255
20.8, 2.78125, 2.60317, 9.27, 0.907404, 0.922785
20.825, 2.94814, 2.63985, 9.81, 0.734065, 0.703074
20.85, 3.11868, 2.64433, 9.9, 0.840519, 0.203732
20.875, 3.29254, 2.66427, 10.42, 0.60541, 1.28231
20.9, 3.46902, 2.67462, 10.46, 0.675281, 1.00268
20.925, 3.63867, 2.70287, 10.22, 0.724823, 0.84289
20.95, 3.8013, 2.71093, 10.23, 0.697834, 0.363521
20.975, 3.96583, 2.74084, 10.7, 0.655972, 0.46339
21, 4.13149, 2.7448, 10.65, 0.640153, 0.663127
21.025, 4.29318, 2.7696, 10.71, 0.599349, 0.683101
21.05, 4.45162, 2.77382, 10.71, 0.616992, -0.0559264
21.075, 4.61529, 2.79274, 11.45, 0.512919, 0.343548
21.1, 4.78528, 2.79747, 11.55, 0.34456, 0.583232
21.125, 4.9528, 2.80399, 11.59, 0.412238, 0.243679
21.15, 5.11742, 2.81051, 11.65, 0.32166, 0.942759
21.175, 5.27341, 2.8224, 11.22, 0.431173, 0.0838896
21.2, 5.41851, 2.82393, 11.08, 0.390025, 0.223706
21.225, 5.55559, 2.84055, 10.86, 0.502296, 0.523311
21.25, 5.68582, 2.84144, 10.8, 0.492544, 0.0639159
21.275, 5.80901, 2.85908, 10.55, 0.616335, 0.323574
21.3, 5.92706, 2.86356, 10.63, 0.532984, 0.743022
21.325, 6.05553, 2.88158, 11.63, 0.301694, 0.0439422
21.35, 6.19403, 2.88312, 11.7, 0.249237, 0.263653
21.375, 6.34332, 2.88785, 12.78, -0.0798083, 0.283627
21.4, 6.50385, 2.88823, 12.91, 0.0235516, 0.103863
21.425, 6.65647, 2.89168, 12.46, 0.133201, 0.383495
21.45, 6.79779, 2.89309, 12.3, 0.114871, 0.163784
21.475, 6.92427, 2.89577, 11.54, 0.324546, 0.3036
21.5, 7.03787, 2.89999, 11.51, 0.332176, 0.363521
21.525, 7.14273, 2.90587, 11.06, 0.342494, 0.183758
21.55, 7.23896, 2.91303, 11.02, 0.327067, 0.922785
21.575, 7.33849, 2.9262, 11.52, 0.163731, 0.163784
21.6, 7.44174, 2.92735, 11.52, 0.22116, 0.143811
21.625, 7.5517, 2.9276, 12.27, 0.157444, 0.0639159
21.65, 7.66919, 2.92773, 12.35, -0.0306405, 0.0639159
21.675, 7.78217, 2.9276, 12.14, -0.0463147, 0.203732
