20, 0.0770757
20.025, 0.0770757
20.05, 0.0770757
20.075, 0.0770757
20.1, 0.0770757
20.125, 0.0770757
20.15, 0.122946
20.175, 0.122946
20.2, 0.122946
20.225, 0.361461
20.25, 0.344584
20.275, 0.338937
20.3, 0.337911
20.325, 0.339591
20.35, 0.343929
20.375, 0.343929
20.4, 0.343929
20.425, 0.343929
20.45, 0.357553
20.475, 0.37438
20.5, 0.393485
20.525, 0.393485
20.55, 0.416916
20.575, 0.446604
20.6, 0.481152
20.625, 0.517149
20.65, 0.517149
20.675, 0.554384
20.7, 0.59218
20.725, 0.59218
20.75, 0.618422
20.775, 0.618422
20.8, 0.62416
20.825, 0.62416
20.85, 0.62416
20.875, 0.62416
20.9, 0.62416
20.925, 0.62416
20.95, 0.62416
20.975, 0.62416
21, 0.600947
21.025, 0.600947
21.05, 0.600947
21.075, 0.590285
21.1, 0.590285
21.125, 0.582688
21.15, 0.582688
21.175, 0.582688
21.2, 0.575548
21.225, 0.569417
21.25, 0.569417
21.275, 0.569417
21.3, 0.562259
21.325, 0.562259
21.35, 0.562259
21.375, 0.562259
21.4, 0.552874
21.425, 0.552874
21.45, 0.543752
21.475, 0.543752
21.5, 0.534884
21.525, 0.526455
21.55, 0.526455
21.575, 0.518053
21.6, 0.510017
21.625, 0.510017
21.65, 0.502161
21.675, 0.494661
21.7, 0.487466
21.725, 0.487466
21.75, 0.480482
21.775, 0.480482
21.8, 0.47377
21.825, 0.47377
21.85, 0.467124
21.875, 0.467124
21.9, 0.467124
21.925, 0.459815
21.95, 0.459815
21.975, 0.452451
22, 0.445409
22.025, 0.438735
22.05, 0.438735
22.075, 0.438735
22.1, 0.438735
22.125, 0.438735
22.15, 0.438735
22.175, 0.43163
22.2, 0.43163
22.225, 0.424601
22.25, 0.417804
22.275, 0.417804
22.3, 0.411315
22.325, 0.411315
22.35, 0.405109
22.375, 0.405109
22.4, 0.399121
22.425, 0.393357
22.45, 0.387805
22.475, 0.387805
22.5, 0.387805
22.525, 0.387805
22.55, 0.387805
22.575, 0.387805
22.6, 0.387805
22.625, 0.3822
22.65, 0.376798
22.675, 0.376798
22.7, 0.371589
22.725, 0.366578
22.75, 0.366578
22.775, 0.361761
22.8, 0.357134
22.825, 0.352687
22.85, 0.348414
22.875, 0.348414
22.9, 0.348414
22.925, 0.344323
22.95, 0.344323
22.975, 0.344323
23, 0.34041
23.025, 0.34041
23.05, 0.34041
23.075, 0.34041
23.1, 0.34041
23.125, 0.336663
23.15, 0.336663
23.175, 0.333108
23.2, 0.333108
23.225, 0.333108
23.25, 0.329697
23.275, 0.329697
23.3, 0.329697
23.325, 0.329697
23.35, 0.329697
23.375, 0.32639
23.4, 0.32639
23.425, 0.32326
23.45, 0.32326
23.475, 0.320274
23.5, 0.320274
23.525, 0.320274
23.55, 0.320274
23.575, 0.320274
23.6, 0.317383
23.625, 0.314593
23.65, 0.311899
23.675, 0.311899
23.7, 0.309299
23.725, 0.306788
23.75, 0.306788
23.775, 0.306788
23.8, 0.306788
23.825, 0.306788
23.85, 0.306788
23.875, 0.306788
23.9, 0.304372
23.925, 0.302045
23.95, 0.302045
23.975, 0.302045
24, 0.299789
24.025, 0.297605
24.05, 0.297605
24.075, 0.295507
24.1, 0.295507
24.125, 0.295507
24.15, 0.295507
24.175, 0.293484
24.2, 0.293484
24.225, 0.293484
24.25, 0.293484
24.275, 0.293484
24.3, 0.293484
24.325, 0.293484
24.35, 0.293484
24.375, 0.291536
24.4, 0.28967
24.425, 0.287878
24.45, 0.287878
24.475, 0.286144
24.5, 0.286144
24.525, 0.284444
24.55, 0.282807
24.575, 0.282807
24.6, 0.282807
24.625, 0.281197
24.65, 0.281197
24.675, 0.281197
24.7, 0.281197
24.725, 0.279561
24.75, 0.277984
24.775, 0.27646
24.8, 0.27499
24.825, 0.273574
24.85, 0.272207
24.875, 0.270884
24.9, 0.269603
24.925, 0.268364
24.95, 0.267175
24.975, 0.266035
25, 0.266035
25.025, 0.264931
25.05, 0.264931
25.075, 0.263865
25.1, 0.262831
25.125, 0.262831
25.15, 0.262831
25.175, 0.262831
25.2, 0.261784
25.225, 0.261784
25.25, 0.260754
25.275, 0.260754
25.3, 0.259742
25.325, 0.258745
25.35, 0.258745
25.375, 0.258745
25.4, 0.258745
25.425, 0.258745
25.45, 0.258745
25.475, 0.258745
25.5, 0.258745
25.525, 0.257728
25.55, 0.257728
25.575, 0.256741
25.6, 0.256741
25.625, 0.256741
25.65, 0.255709
25.675, 0.255709
25.7, 0.254658
25.725, 0.254658
25.75, 0.254658
25.775, 0.254658
25.8, 0.25359
25.825, 0.252572
25.85, 0.252572
25.875, 0.251585
25.9, 0.251585
25.925, 0.251585
25.95, 0.251585
25.975, 0.250629
26, 0.249695
26.025, 0.249695
26.05, 0.249695
26.075, 0.248767
26.1, 0.248767
26.125, 0.247871
26.15, 0.247871
26.175, 0.24701
26.2, 0.246182
26.225, 0.246182
26.25, 0.245382
26.275, 0.245382
26.3, 0.245382
26.325, 0.245382
26.35, 0.245382
26.375, 0.245382
26.4, 0.245382
26.425, 0.244606
26.45, 0.243862
26.475, 0.243148
26.5, 0.242453
26.525, 0.241766
26.55, 0.241079
26.575, 0.241079
26.6, 0.240389
26.625, 0.239711
26.65, 0.239711
26.675, 0.239711
26.7, 0.239057
26.725, 0.239057
26.75, 0.239057
26.775, 0.239057
26.8, 0.239057
26.825, 0.239057
26.85, 0.238383
26.875, 0.237719
26.9, 0.237085
26.925, 0.237085
26.95, 0.237085
26.975, 0.237085
27, 0.236456
27.025, 0.236456
27.05, 0.23583
27.075, 0.235185
27.1, 0.235185
27.125, 0.235185
27.15, 0.234525
27.175, 0.234525
27.2, 0.234525
27.225, 0.23389
27.25, 0.23389
27.275, 0.23389
27.3, 0.233275
27.325, 0.232676
27.35, 0.232676
27.375, 0.232676
27.4, 0.232676
27.425, 0.232062
27.45, 0.232062
27.475, 0.232062
27.5, 0.232062
27.525, 0.23141
27.55, 0.230754
27.575, 0.230754
27.6, 0.230754
27.625, 0.230108
27.65, 0.230108
27.675, 0.22945
27.7, 0.22945
27.725, 0.228749
27.75, 0.228039
27.775, 0.228039
27.8, 0.227353
27.825, 0.226695
27.85, 0.226695
27.875, 0.226063
27.9, 0.225448
27.925, 0.225448
27.95, 0.225448
27.975, 0.225448
28, 0.225448
28.025, 0.225448
28.05, 0.225448
28.075, 0.225448
28.1, 0.225448
28.125, 0.224895
28.15, 0.224895
28.175, 0.224895
28.2, 0.224895
28.225, 0.224895
28.25, 0.224895
28.275, 0.224895
28.3, 0.224895
28.325, 0.224366
28.35, 0.224366
28.375, 0.224366
28.4, 0.223745
28.425, 0.223745
28.45, 0.223745
28.475, 0.2231
28.5, 0.2231
28.525, 0.222472
28.55, 0.222472
28.575, 0.221864
28.6, 0.221273
28.625, 0.221273
28.65, 0.221273
