20, 0.000740741, 0.89495, 0.06, 2.10823, 0.563259
20.025, 0.00220393, 0.898785, 0.06, 2.263, 1.48205
20.05, 0.00498902, 0.945444, 0.17, 2.47708, 2.22108
20.075, 0.0209152, 1.02943, 1.13, 2.48525, 2.76037
20.1, 0.0492877, 1.06676, 1.21, 2.73377, 2.64052
20.125, 0.0696756, 1.16736, 0.54, 3.02168, 2.76037
20.15, 0.0827701, 1.19791, 0.66, 3.27772, 3.29966
20.175, 0.0957881, 1.31692, 0.56, 3.34707, 3.57929
20.2, 0.10688, 1.36179, 0.53, 3.54185, 3.47942
20.225, 0.132389, 1.48924, 1.75, 3.59509, 2.88021
20.25, 0.174058, 1.53027, 1.89, 3.76241, 3.49939
20.275, 0.231119, 1.67242, 3.08, 3.63366, 3.55931
20.3, 0.301338, 1.70515, 3.07, 3.69499, 3.81897
20.325, 0.381552, 1.84679, 4.03, 3.68924, 3.31963
20.35, 0.475341, 1.88117, 4.33, 3.63928, 3.27968
20.375, 0.588912, 1.9998, 5.82, 3.44381, 3.39952
20.4, 0.718692, 2.04914, 5.87, 3.66587, 2.9601
20.425, 0.856873, 2.17608, 6.76, 3.43329, 3.55931
20.45, 1.00423, 2.22172, 6.89, 3.42372, 3.57929
20.475, 1.1624, 2.33446, 7.93, 3.42704, 2.9601
20.5, 1.33333, 2.37895, 8.24, 3.30076, 3.23974
20.525, 1.51769, 2.48467, 9.36, 3.15561, 2.98008
20.55, 1.71207, 2.53145, 9.42, 3.18166, 2.9601
20.575, 1.92054, 2.64765, 10.89, 2.79082, 3.17981
20.6, 2.14423, 2.67769, 11.07, 2.75294, 2.74039
20.625, 2.37869, 2.77881, 12.21, 2.37224, 2.68047
20.65, 2.62477, 2.80437, 12.48, 2.323, 2.02134
20.675, 2.87799, 2.88312, 13.28, 2.15846, 2.14118
20.7, 3.13557, 2.90715, 13.34, 1.97051, 1.80163
20.725, 3.3963, 2.97937, 14.05, 1.71635, 1.94144
20.75, 3.66083, 2.99586, 14.17, 1.72762, 1.76168
20.775, 3.92488, 3.06016, 14.54, 1.49729, 1.60189
20.8, 4.18773, 3.07653, 14.6, 1.36469, 1.36221
20.825, 4.46062, 3.12421, 15.88, 0.940113, 1.36221
20.85, 4.74542, 3.13341, 16.11, 0.889651, 0.743022
20.875, 5.03751, 3.15923, 17.04, 0.453154, 0.0838896
20.9, 5.33535, 3.16371, 17.16, 0.361181, 0.283627
20.925, 5.62818, 3.16805, 17.23, 0.19843, 0.203732
20.95, 5.91181, 3.1692, 17, 0.0779767, 0.123837
20.975, 6.17188, 3.17202, 15.89, 0.240132, -0.0559264
21, 6.41073, 3.17291, 15.8, 0.120773, 0.123837
21.025, 6.64219, 3.18365, 15.77, -0.0119126, 0.203732
21.05, 6.86633, 3.18442, 15.67, -0.0869921, -0.0359527
21.075, 7.10457, 3.1848, 17.36, -0.50568, 0.0639159
21.1, 7.36063, 3.1848, 17.59, -0.830522, 0.0639159
21.125, 7.62272, 3.18429, 18.36, -1.07185, 0.0439422
21.15, 7.88833, 3.18403, 18.4, -1.31425, 0.0239684
21.175, 8.15355, 3.14952, 18.86, -1.56801, -1.23438
