20, 0.00876543, 0.000894822, 0.71, 1.96608, 0.603206
20.025, 0.0259564, 0.00779774, 0.7, 2.10965, 2.04131
20.05, 0.0402538, 0.0603366, 0.51, 2.37616, 2.24105
20.075, 0.0471611, 0.143683, 0.13, 2.67038, 2.70045
20.1, 0.0489596, 0.183694, 0.11, 2.96136, 2.9601
20.125, 0.0498495, 0.29593, 0.06, 3.13633, 2.94013
20.15, 0.0502236, 0.330701, 0.07, 3.42632, 3.25971
20.175, 0.0505884, 0.457254, 0.06, 3.48814, 3.04
20.2, 0.0505739, 0.501995, 0.04, 3.69102, 3.47942
20.225, 0.0735227, 0.632384, 1.92, 3.61001, 3.61924
20.25, 0.112448, 0.682494, 1.38, 3.92254, 3.43947
20.275, 0.136091, 0.82771, 0.76, 4.20014, 3.69913
20.3, 0.153225, 0.87079, 0.9, 4.27644, 4.0986
20.325, 0.162158, 1.02534, 0.13, 4.69372, 4.05866
20.35, 0.160746, 1.08286, 0.08, 4.80061, 4.77771
20.375, 0.179493, 1.24636, 1.76, 4.65111, 4.59795
20.4, 0.224814, 1.30785, 2.27, 4.85617, 4.45813
20.425, 0.291856, 1.48809, 3.61, 4.59931, 4.43816
20.45, 0.377242, 1.53104, 3.89, 4.62181, 4.13855
20.475, 0.48694, 1.69479, 5.75, 4.50757, 4.27837
20.5, 0.618003, 1.7403, 5.84, 4.4743, 4.13855
20.525, 0.760892, 1.88769, 6.97, 4.37638, 4.57797
20.55, 0.915932, 1.95544, 7.11, 4.43415, 4.41818
20.575, 1.08504, 2.11152, 8.42, 4.12587, 4.07863
20.6, 1.27011, 2.16163, 8.74, 4.10823, 4.11858
20.625, 1.47368, 2.29982, 10.29, 3.68585, 4.0986
20.65, 1.69359, 2.35019, 10.47, 3.69583, 3.37955
20.675, 1.92659, 2.48288, 11.79, 3.45896, 3.3396
20.7, 2.1747, 2.51662, 12.16, 3.23389, 2.94013
20.725, 2.43915, 2.64062, 13.61, 2.8422, 3.57929
20.75, 2.71608, 2.67002, 13.7, 2.8691, 2.72042
20.775, 3.00297, 2.76781, 14.97, 2.45161, 3.11989
20.8, 3.29919, 2.80003, 15.03, 2.31016, 2.2011
20.825, 3.60317, 2.8867, 16.19, 1.90297, 1.92147
20.85, 3.91432, 2.90089, 16.22, 1.88987, 1.58192
20.875, 4.22718, 2.96672, 16.95, 1.49484, 1.84158
20.9, 4.5428, 2.98615, 17.07, 1.40472, 1.50202
20.925, 4.8678, 3.03204, 18.34, 0.98139, 0.942759
