20, 0.2084, 0.8237, -0.55
20.025, 0.2084, 0.8237, -0.55
20.05, 0.2084, 0.8237, -0.55
20.075, 0.2084, 0.8237, -0.55
20.1, 0.2084, 0.8237, -0.55
20.125, 1.18598, 40.3153, -1.42192
20.15, 1.18598, 40.3153, -1.42192
20.175, 1.32903, 45.0897, -1.42192
20.2, 1.32903, 45.0897, -1.42192
20.225, 1.32903, 45.0897, -1.42192
20.25, 1.32903, 45.0897, -1.42192
20.275, 1.32903, 45.0897, -1.42192
20.3, 1.25971, 42.6646, -1.42192
20.325, 1.17488, 39.7257, -1.42192
20.35, 1.12967, 36.9248, -1.42472
20.375, 1.12967, 36.9248, -1.42472
20.4, 1.02781, 33.546, -1.42472
20.425, 1.02781, 33.546, -1.42472
20.45, 1.02781, 33.546, -1.42472
20.475, 0.781189, 28.9157, -1.41426
20.5, 0.680924, 25.1536, -1.41426
20.525, 0.680924, 25.1536, -1.41426
20.55, 0.58047, 21.3782, -1.41426
20.575, 0.502909, 18.4406, -1.41426
20.6, 0.502909, 18.4406, -1.41426
20.625, 0.502909, 18.4406, -1.41426
20.65, 0.447959, 16.2657, -1.41426
20.675, 0.447959, 16.2657, -1.41426
20.7, 0.447959, 16.2657, -1.41426
20.725, 0.447959, 16.2657, -1.41426
20.75, 0.447959, 16.2657, -1.41426
20.775, 0.436212, 15.396, -1.41426
20.8, 0.442089, 14.6813, -1.41706
20.825, 0.442089, 14.6813, -1.41706
20.85, 0.442089, 14.6813, -1.41706
20.875, 0.437792, 14.1153, -1.41706
20.9, 0.437792, 14.1153, -1.41706
20.925, 0.390621, 13.3352, -1.40944
20.95, 0.390621, 13.3352, -1.40944
20.975, 0.388302, 12.8321, -1.40944
21, 0.388302, 12.8321, -1.40944
21.025, 0.388302, 12.8321, -1.40944
21.05, 0.403011, 12.5021, -1.41221
21.075, 0.403011, 12.5021, -1.41221
21.1, 0.416542, 12.177, -1.41495
21.125, 0.416542, 12.177, -1.41495
21.15, 0.365558, 11.5136, -1.40463
21.175, 0.365558, 11.5136, -1.40463
21.2, 0.365558, 11.5136, -1.40463
21.225, 0.365558, 11.5136, -1.40463
21.25, 0.365558, 11.5136, -1.40463
21.275, 0.365558, 11.5136, -1.40463
21.3, 0.365558, 11.5136, -1.40463
21.325, 0.365558, 11.5136, -1.40463
21.35, 0.365558, 11.5136, -1.40463
21.375, 0.365558, 11.5136, -1.40463
21.4, 0.387513, 11.5014, -1.40738
21.425, 0.3908, 11.3074, -1.40738
21.45, 0.406023, 11.167, -1.4101
21.475, 0.406023, 11.167, -1.4101
21.5, 0.406023, 11.167, -1.4101
21.525, 0.361664, 10.6958, -1.39985
21.55, 0.361664, 10.6958, -1.39985
21.575, 0.361664, 10.6958, -1.39985
21.6, 0.378883, 10.6129, -1.40258
21.625, 0.395338, 10.5191, -1.40527
21.65, 0.399903, 10.3629, -1.40527
21.675, 0.372948, 10.038, -1.3978
21.7, 0.372948, 10.038, -1.3978
21.725, 0.372948, 10.038, -1.3978
21.75, 0.372948, 10.038, -1.3978
21.775, 0.372948, 10.038, -1.3978
21.8, 0.372948, 10.038, -1.3978
21.825, 0.372948, 10.038, -1.3978
21.85, 0.372948, 10.038, -1.3978
21.875, 0.378851, 9.91119, -1.3978
21.9, 0.395133, 9.8297, -1.40048
21.925, 0.395133, 9.8297, -1.40048
21.95, 0.395133, 9.8297, -1.40048
21.975, 0.395133, 9.8297, -1.40048
22, 0.395133, 9.8297, -1.40048
22.025, 0.395133, 9.8297, -1.40048
22.05, 0.395133, 9.8297, -1.40048
22.075, 0.395133, 9.8297, -1.40048
22.1, 0.409411, 9.70704, -1.40313
22.125, 0.409411, 9.70704, -1.40313
22.15, 0.409411, 9.70704, -1.40313
22.175, 0.383433, 9.36844, -1.39571
22.2, 0.387261, 9.19293, -1.39571
22.225, 0.387261, 9.19293, -1.39571
22.25, 0.387261, 9.19293, -1.39571
22.275, 0.400484, 9.06211, -1.39835
22.3, 0.375938, 8.72482, -1.39099
22.325, 0.378582, 8.5313, -1.39099
22.35, 0.390131, 8.38659, -1.39361
22.375, 0.390131, 8.38659, -1.39361
22.4, 0.390131, 8.38659, -1.39361
22.425, 0.390131, 8.38659, -1.39361
22.45, 0.367696, 8.06833, -1.38631
22.475, 0.367696, 8.06833, -1.38631
22.5, 0.367696, 8.06833, -1.38631
22.525, 0.379067, 7.93178, -1.38891
22.55, 0.358365, 7.63027, -1.38168
22.575, 0.358365, 7.63027, -1.38168
22.6, 0.358365, 7.63027, -1.38168
22.625, 0.358365, 7.63027, -1.38168
22.65, 0.3694, 7.49869, -1.38426
22.675, 0.372073, 7.32675, -1.38426
22.7, 0.353381, 7.04683, -1.37709
22.725, 0.353381, 7.04683, -1.37709
22.75, 0.353381, 7.04683, -1.37709
22.775, 0.363719, 6.92112, -1.37967
22.8, 0.363719, 6.92112, -1.37967
22.825, 0.363719, 6.92112, -1.37967
22.85, 0.363719, 6.92112, -1.37967
22.875, 0.363719, 6.92112, -1.37967
22.9, 0.363719, 6.92112, -1.37967
22.925, 0.363719, 6.92112, -1.37967
22.95, 0.363719, 6.92112, -1.37967
22.975, 0.363719, 6.92112, -1.37967
23, 0.363719, 6.92112, -1.37967
23.025, 0.346538, 6.65722, -1.37256
23.05, 0.346538, 6.65722, -1.37256
23.075, 0.346538, 6.65722, -1.37256
23.1, 0.346538, 6.65722, -1.37256
23.125, 0.356637, 6.53842, -1.37512
23.15, 0.356637, 6.53842, -1.37512
23.175, 0.340795, 6.28896, -1.36809
23.2, 0.340795, 6.28896, -1.36809
23.225, 0.350262, 6.17122, -1.37064
23.25, 0.350262, 6.17122, -1.37064
23.275, 0.335493, 5.93363, -1.36368
23.3, 0.344586, 5.8213, -1.36622
23.325, 0.33112, 5.59941, -1.35934
23.35, 0.345793, 5.5238, -1.36438
23.375, 0.333381, 5.31599, -1.35758
23.4, 0.341861, 5.2167, -1.36009
23.425, 0.341861, 5.2167, -1.36009
23.45, 0.330387, 5.02061, -1.35337
23.475, 0.330387, 5.02061, -1.35337
23.5, 0.31975, 4.83302, -1.34673
23.525, 0.327752, 4.7406, -1.34924
23.55, 0.327752, 4.7406, -1.34924
23.575, 0.31798, 4.56471, -1.34269
23.6, 0.31798, 4.56471, -1.34269
23.625, 0.31798, 4.56471, -1.34269
23.65, 0.309019, 4.39708, -1.33621
23.675, 0.309019, 4.39708, -1.33621
23.7, 0.321281, 4.33544, -1.34122
23.725, 0.312942, 4.17764, -1.33485
23.75, 0.30529, 4.02699, -1.32856
23.775, 0.30529, 4.02699, -1.32856
23.8, 0.30529, 4.02699, -1.32856
23.825, 0.30529, 4.02699, -1.32856
23.85, 0.312615, 3.9511, -1.33106
23.875, 0.312615, 3.9511, -1.33106
23.9, 0.312615, 3.9511, -1.33106
23.925, 0.312615, 3.9511, -1.33106
23.95, 0.312615, 3.9511, -1.33106
23.975, 0.305671, 3.81089, -1.32487
24, 0.305671, 3.81089, -1.32487
24.025, 0.305671, 3.81089, -1.32487
24.05, 0.305671, 3.81089, -1.32487
24.075, 0.299371, 3.67756, -1.31877
24.1, 0.299371, 3.67756, -1.31877
24.125, 0.299371, 3.67756, -1.31877
24.15, 0.297467, 3.56828, -1.31529
24.175, 0.30455, 3.50381, -1.3178
24.2, 0.30455, 3.50381, -1.3178
24.225, 0.29935, 3.38553, -1.31191
24.25, 0.29935, 3.38553, -1.31191
24.275, 0.29935, 3.38553, -1.31191
24.3, 0.294652, 3.27275, -1.30612
24.325, 0.294652, 3.27275, -1.30612
24.35, 0.294652, 3.27275, -1.30612
24.375, 0.294652, 3.27275, -1.30612
24.4, 0.294652, 3.27275, -1.30612
24.425, 0.294652, 3.27275, -1.30612
24.45, 0.294652, 3.27275, -1.30612
24.475, 0.290433, 3.16523, -1.30043
24.5, 0.286679, 3.06291, -1.29484
24.525, 0.283361, 2.96552, -1.28935
24.55, 0.280444, 2.87274, -1.28398
24.575, 0.280444, 2.87274, -1.28398
24.6, 0.280444, 2.87274, -1.28398
24.625, 0.280444, 2.87274, -1.28398
24.65, 0.287225, 2.82488, -1.28657
24.675, 0.287225, 2.82488, -1.28657
24.7, 0.284602, 2.73839, -1.28132
24.725, 0.279356, 2.64322, -1.27357
24.75, 0.277466, 2.56498, -1.26854
24.775, 0.275888, 2.49045, -1.26364
24.8, 0.275888, 2.49045, -1.26364
24.825, 0.275888, 2.49045, -1.26364
24.85, 0.271763, 2.40754, -1.25616
24.875, 0.270721, 2.33961, -1.2515
24.9, 0.270721, 2.33961, -1.2515
24.925, 0.270721, 2.33961, -1.2515
24.95, 0.270721, 2.33961, -1.2515
24.975, 0.270721, 2.33961, -1.2515
25, 0.270721, 2.33961, -1.2515
25.025, 0.270721, 2.33961, -1.2515
25.05, 0.270721, 2.33961, -1.2515
25.075, 0.270721, 2.33961, -1.2515
25.1, 0.270721, 2.33961, -1.2515
25.125, 0.270721, 2.33961, -1.2515
25.15, 0.270721, 2.33961, -1.2515
25.175, 0.267231, 2.26414, -1.24422
25.2, 0.267231, 2.26414, -1.24422
25.225, 0.267231, 2.26414, -1.24422
25.25, 0.267231, 2.26414, -1.24422
25.275, 0.266716, 2.20279, -1.23981
25.3, 0.266716, 2.20279, -1.23981
25.325, 0.266716, 2.20279, -1.23981
25.35, 0.263803, 2.13396, -1.23273
25.375, 0.263803, 2.13396, -1.23273
25.4, 0.263803, 2.13396, -1.23273
25.425, 0.263803, 2.13396, -1.23273
25.45, 0.261171, 2.06836, -1.22574
25.475, 0.258801, 2.0058, -1.21885
25.5, 0.259188, 1.95558, -1.21498
25.525, 0.259188, 1.95558, -1.21498
25.55, 0.259188, 1.95558, -1.21498
25.575, 0.259188, 1.95558, -1.21498
25.6, 0.259188, 1.95558, -1.21498
25.625, 0.259188, 1.95558, -1.21498
25.65, 0.259188, 1.95558, -1.21498
25.675, 0.257271, 1.89846, -1.20833
25.7, 0.257271, 1.89846, -1.20833
25.725, 0.257271, 1.89846, -1.20833
25.75, 0.257271, 1.89846, -1.20833
25.775, 0.257271, 1.89846, -1.20833
25.8, 0.253112, 1.83502, -1.19875
25.825, 0.253112, 1.83502, -1.19875
25.85, 0.251653, 1.78331, -1.19227
25.875, 0.251653, 1.78331, -1.19227
25.9, 0.251653, 1.78331, -1.19227
25.925, 0.251653, 1.78331, -1.19227
25.95, 0.250434, 1.73436, -1.18589
25.975, 0.250434, 1.73436, -1.18589
26, 0.250434, 1.73436, -1.18589
26.025, 0.250434, 1.73436, -1.18589
26.05, 0.250434, 1.73436, -1.18589
26.075, 0.250434, 1.73436, -1.18589
26.1, 0.249411, 1.688, -1.17963
26.125, 0.249411, 1.688, -1.17963
26.15, 0.249411, 1.688, -1.17963
26.175, 0.248564, 1.64374, -1.17349
26.2, 0.248564, 1.64374, -1.17349
26.225, 0.248564, 1.64374, -1.17349
26.25, 0.248564, 1.64374, -1.17349
26.275, 0.245498, 1.59343, -1.16421
26.3, 0.245498, 1.59343, -1.16421
26.325, 0.24496, 1.55326, -1.15828
26.35, 0.24496, 1.55326, -1.15828
26.375, 0.242227, 1.50744, -1.14909
26.4, 0.242227, 1.50744, -1.14909
26.425, 0.242227, 1.50744, -1.14909
26.45, 0.243528, 1.476, -1.14568
26.475, 0.243528, 1.476, -1.14568
26.5, 0.243528, 1.476, -1.14568
26.525, 0.243528, 1.476, -1.14568
26.55, 0.243246, 1.44069, -1.13992
26.575, 0.243246, 1.44069, -1.13992
26.6, 0.243246, 1.44069, -1.13992
26.625, 0.240783, 1.39985, -1.13077
26.65, 0.240783, 1.39985, -1.13077
26.675, 0.240783, 1.39985, -1.13077
26.7, 0.238446, 1.36088, -1.12163
26.725, 0.238446, 1.36088, -1.12163
26.75, 0.236226, 1.32366, -1.11251
26.775, 0.236226, 1.32366, -1.11251
26.8, 0.236424, 1.29474, -1.1072
26.825, 0.236424, 1.29474, -1.1072
26.85, 0.234412, 1.26058, -1.09821
26.875, 0.234412, 1.26058, -1.09821
26.9, 0.232489, 1.22789, -1.08924
26.925, 0.232489, 1.22789, -1.08924
26.95, 0.23065, 1.19663, -1.0803
26.975, 0.231649, 1.17399, -1.07624
27, 0.231649, 1.17399, -1.07624
27.025, 0.229842, 1.14489, -1.06724
27.05, 0.228103, 1.11703, -1.05826
27.075, 0.228103, 1.11703, -1.05826
27.1, 0.226426, 1.09039, -1.0493
27.125, 0.227227, 1.07071, -1.04492
27.15, 0.223157, 1.0403, -1.03137
27.175, 0.223157, 1.0403, -1.03137
27.2, 0.221495, 1.01669, -1.02226
27.225, 0.221495, 1.01669, -1.02226
27.25, 0.219886, 0.994207, -1.01317
27.275, 0.219886, 0.994207, -1.01317
27.3, 0.220475, 0.977295, -1.00839
27.325, 0.21882, 0.956268, -0.999209
27.35, 0.21882, 0.956268, -0.999209
27.375, 0.21882, 0.956268, -0.999209
27.4, 0.21882, 0.956268, -0.999209
27.425, 0.21882, 0.956268, -0.999209
27.45, 0.21717, 0.936036, -0.990053
27.475, 0.217552, 0.920731, -0.984993
27.5, 0.217552, 0.920731, -0.984993
27.525, 0.215877, 0.902098, -0.975732
27.55, 0.215877, 0.902098, -0.975732
27.575, 0.214213, 0.884231, -0.966494
27.6, 0.214213, 0.884231, -0.966494
27.625, 0.214395, 0.870442, -0.96113
27.65, 0.214395, 0.870442, -0.96113
27.675, 0.212654, 0.853747, -0.951773
27.7, 0.212654, 0.853747, -0.951773
27.725, 0.212654, 0.853747, -0.951773
27.75, 0.212654, 0.853747, -0.951773
27.775, 0.212654, 0.853747, -0.951773
27.8, 0.212654, 0.853747, -0.951773
27.825, 0.212695, 0.840811, -0.946228
27.85, 0.212695, 0.840811, -0.946228
27.875, 0.21087, 0.825229, -0.936741
