0, 0.0054321, 0, 0.934706, 0.44, 2.20864, 1.36221
0.025, 0.0157918, 0, 0.946083, 0.41, 2.55459, 2.48073
0.05, 0.0240439, 0, 0.996832, 0.29, 3.21437, 2.72042
0.075, 0.0430798, 0, 1.11418, 1.3, 3.07241, 3.4195
0.1, 0.0751025, 0, 1.16046, 1.38, 3.28682, 3.04
0.125, 0.101273, 0, 1.27819, 0.89, 2.78226, 2.78034
0.15, 0.119883, 0, 1.30721, 0.82, 3.16298, 2.22108
0.175, 0.143713, 0, 1.4142, 1.35, 2.24455, 2.72042
0.2, 0.175844, 0, 1.44552, 1.54, 2.64708, 2.52068
0.225, 0.220268, 0, 1.53181, 2.41, 3.80788, 2.24105
0.25, 0.274088, 0, 1.58115, 2.39, 4.40612, 4.11858
0.275, 0.326703, 0, 1.75411, 2.42, 4.24368, 4.35826
0.3, 0.382834, 0, 1.79655, 2.78, 3.35508, 4.35826
0.325, 0.472023, 0, 1.92208, 5.21, 2.66023, 2.90018
0.35, 0.591233, 0, 1.94982, 5.39, 1.57567, 2.281
0.375, 0.730338, 0, 2.00363, 7.06, 1.18771, 1.26234
0.4, 0.888848, 0, 2.01437, 7.24, 2.38151, 1.12252
0.425, 1.03591, 0, 2.10309, 6.45, 2.3163, 2.76037
0.45, 1.17009, 0, 2.12686, 6.49, 2.49349, 2.38087
0.475, 1.31256, 0, 2.22734, 7.39, 3.51212, 2.36089
0.5, 1.46422, 0, 2.26083, 7.52, 2.63244, 3.35958
0.525, 1.62399, 0, 2.34673, 8.35, 2.36605, 2.16116
0.55, 1.79093, 0, 2.3824, 8.42, 2.03781, 2.2011
0.575, 1.98029, 0, 2.44772, 10.5, 0.721684, 1.80163
0.6, 2.1914, 0, 2.45411, 10.56, 0.957044, -0.0359527
0.625, 2.41161, 0, 2.47546, 11.66, 0.383361, 0.483364
0.65, 2.64021, 0, 2.47815, 11.68, 1.21583, 0.3036
0.675, 2.85551, 0, 2.52033, 11.04, 2.04761, 1.1425
0.7, 3.05612, 0, 2.54769, 10.92, 1.30807, 2.52068
0.725, 3.2514, 0, 2.59895, 11.01, 0.708189, 1.68179
0.75, 3.44494, 0, 2.61007, 11.17, 0.935338, 0.743022
0.775, 3.63988, 0, 2.64433, 11.51, 0.0741709, 0.543285
0.8, 3.8305, 0, 2.64548, 11.21, -0.0249678, 0.123837
0.825, 4.03222, 0, 2.64561, 12.79, -0.439859, 0.0639159
0.85, 4.25229, 0, 2.64548, 13.1, 0.713462, 0.0439422
0.875, 4.47878, 0, 2.65212, 13.75, 0.189031, 0.822917
0.9, 4.70757, 0, 2.65443, 13.74, 0.717217, 0.0239684
0.925, 4.93134, 0, 2.68242, 13.8, 0.349545, 0.603206
0.95, 5.14525, 0, 2.68792, 13.39, -0.231045, 0.223706
0.975, 5.34784, 0, 2.68868, 13.31, -0.294816, 0.0639159
1, 5.54505, 0, 2.68856, 13.36, -0.634317, 0.0639159
1.025, 5.73061, 0, 2.68792, 12.76, -0.443118, 0.0239684
1.05, 5.90257, 0, 2.68651, 12.63, 0.134637, 0.0838896
1.075, 6.07559, 0, 2.68638, 13.19, 0.79246, 0.203732
1.1, 6.252, 0, 2.68677, 13.25, 0.105466, 0.0838896
1.125, 6.42775, 0, 2.68677, 13.49, 0.334185, 0.0639159
1.15, 6.60262, 0, 2.68677, 13.53, -0.593642, 0.0639159
1.175, 6.77502, 0, 2.68626, 13.64, -1.05332, 0.0439422
1.2, 6.9449, 0, 2.68101, 13.67, -1.81344, -0.675111
1.225, 7.12367, 0, 2.60956, 14.7, -1.68206, -2.19311
1.25, 7.30987, 0, 2.58795, 14.63, -1.47797, -1.83359
1.275, 7.47901, 0, 2.52953, 13.69, -0.397545, -1.33424
1.3, 7.63114, 0, 2.52391, 13.59, -0.511348, -0.794954
1.325, 7.77543, 0, 2.49553, 13.36, -0.543684, -0.435427
1.35, 7.91184, 0, 2.49374, 13.24, -1.07014, -0.435427
1.375, 8.03698, 0, 2.45245, 12.72, -1.90356, -1.37419
1.4, 8.15322, 0, 2.42446, 12.77, -1.40394, -1.77367
1.425, 8.25969, 0, 2.37051, 12.16, -1.17276, -1.33424
1.45, 8.35575, 0, 2.35428, 12.14, -1.15342, -1.05461
1.475, 8.44709, 0, 2.30826, 11.97, -0.371377, -1.39416
1.5, 8.53395, 0, 2.30033, 11.96, 0.0313959, -0.0958738
1.525, 8.60237, 0, 2.30033, 10.65, -0.0579995, 0.0639159
1.55, 8.65305, 0, 2.30033, 10.66, -0.466967, 0.0639159
1.575, 8.70433, 0, 2.29113, 10.8, -1.28013, -0.934769
1.6, 8.75509, 0, 2.27489, 10.72, -1.3304, -1.43411
1.625, 8.80064, 0, 2.21878, 10.48, -0.769766, -1.49403
1.65, 8.84186, 0, 2.20753, 10.46, -1.51409, -0.595216
1.675, 8.87453, 0, 2.15512, 9.87, -1.19338, -1.35422
1.7, 8.90047, 0, 2.14182, 9.98, 0.0611011, -0.834901
1.725, 8.91947, 0, 2.13978, 9.36, 0.778301, 0.0439422
1.75, 8.92887, 0, 2.14054, 9.24, 0.876952, 0.103863
1.775, 8.94112, 0, 2.15396, 9.61, -0.549889, 0.363521
1.8, 8.95911, 0, 2.15384, 9.73, -0.523965, 0.0639159
1.825, 8.97407, 0, 2.15039, 9.4, -0.703932, -0.595216
1.85, 8.98187, 0, 2.14118, 9.18, -0.831164, -0.135821
1.875, 8.98442, 0, 2.10948, 8.99, 0.311642, -0.934769
1.9, 8.98604, 0, 2.10846, 9.11, 0.298386, 0.00399474
1.925, 8.97997, 0, 2.10871, 8.37, 0.215471, 0.0838896
1.95, 8.96379, 0, 2.10961, 8.28, 0.838035, 0.103863
1.975, 8.95543, 0, 2.12034, 8.97, 0.931309, 0.62318
2, 8.95579, 0, 2.13019, 8.97, 0.369921, 1.04263
2.025, 8.9633, 0, 2.14093, 9.55, -0.950729, 0.00399474
2.05, 8.97865, 0, 2.14067, 9.62, -0.219025, 0.243679
2.075, 8.99844, 0, 2.14067, 9.94, -0.660558, 0.0639159
2.1, 9.01847, 0, 2.13939, 9.68, 0.610137, -0.0359527
2.125, 9.02036, 0, 2.14003, 8.51, 0.757076, 0.0838896
2.15, 9.00702, 0, 2.14144, 8.45, 0.988405, 0.323574
2.175, 8.985, 0, 2.17212, 7.78, 1.57223, 0.882838
2.2, 8.95438, 0, 2.18516, 7.71, 0.53313, 1.8216
2.225, 8.93489, 0, 2.20523, 8.62, -0.271489, 0.3036
2.25, 8.93082, 0, 2.20535, 8.92, 0.277532, 0.143811
2.275, 8.93672, 0, 2.21187, 9.42, -0.336292, 0.283627
2.3, 8.94717, 0, 2.212, 9.3, 0.704233, -0.0559264
2.325, 8.96033, 0, 2.22402, 9.66, 1.70289, 0.46339
2.35, 8.97884, 0, 2.24498, 9.76, 1.35417, 2.32094
2.375, 8.98813, 0, 2.29471, 8.95, 2.2322, 1.56194
2.4, 8.98805, 0, 2.32667, 9.02, 0.671016, 2.46076
2.425, 9.00094, 0, 2.34252, 10, 1.15264, 0.643153
2.45, 9.02573, 0, 2.35824, 10.01, -0.228585, 1.42213
2.475, 9.0488, 0, 2.36041, 9.91, 0.624163, 0.0639159
2.5, 9.07043, 0, 2.36323, 9.94, 1.00038, 0.263653
2.525, 9.09697, 0, 2.38739, 10.35, 0.602938, 0.723048
2.55, 9.12692, 0, 2.39416, 10.27, 1.01038, 0.62318
2.575, 9.15885, 0, 2.43277, 10.57, 1.54883, 0.363521
2.6, 9.19505, 0, 2.44389, 10.68, 1.80206, 1.78165
