0, 1, 1, -0.326055, -0.922621
0.025, 1, 1, -0.326055, -0.922621
0.05, 1, 1, -0.326055, -0.922621
0.075, 1, 1, -0.0641068, -0.0433411
0.1, 1, 1, -0.0638647, -0.0428157
0.125, 1, 1, -0.0638647, -0.0428157
0.15, 1, 1, -0.0676608, -0.0510675
0.175, 1, 1, -0.0658034, -0.0470282
0.2, 1, 1, -0.065649, -0.0466846
0.225, 1, 1, -0.0655828, -0.0465291
0.25, 1, 1, -0.0655523, -0.0464498
0.275, 1, 1, -0.0655523, -0.0464498
0.3, 1, 1, -0.0655226, -0.046359
0.325, 1, 1, -0.0655226, -0.046359
0.35, 1, 1, -0.0656027, -0.0462551
0.375, 1, 1, -0.0656027, -0.0462551
0.4, 1, 1, -0.0656027, -0.0462551
0.425, 1, 1, -0.0656027, -0.0462551
0.45, 1, 1, -0.0656027, -0.0462551
0.475, 1, 1, -0.0656027, -0.0462551
0.5, 1, 1, -0.0656027, -0.0462551
0.525, 1, 1, -0.0691056, -0.0470709
0.55, 1, 1, -0.0724643, -0.050589
0.575, 1, 1, -0.0724643, -0.050589
0.6, 1, 1, -0.0858772, -0.062339
0.625, 1, 1, -0.0858772, -0.062339
0.65, 1, 1, -0.117325, -0.0891422
0.675, 1, 1, -0.13971, -0.11534
0.7, 1, 1, -0.13971, -0.11534
0.725, 1, 1, -0.13971, -0.11534
0.75, 1, 1, -0.13971, -0.11534
0.775, 1, 1, -0.248854, -0.181195
0.8, 1, 1, -0.314007, -0.264131
0.825, 1, 1, -0.371319, -0.32747
0.85, 1, 1, -0.423338, -0.37758
0.875, 1, 1, -0.423338, -0.37758
0.9, 1, 1, -0.423338, -0.37758
0.925, 1, 1, -0.589993, -0.422264
0.95, 1, 1, -0.597802, -0.35327
0.975, 1, 1, -0.597802, -0.35327
1, 1, 1, -0.597802, -0.35327
1.025, 1, 1, -0.597802, -0.35327
1.05, 1, 1, -0.597802, -0.35327
1.075, 1, 1, -0.683362, -0.339503
1.1, 1, 1, -0.683362, -0.339503
1.125, 1, 1, -0.683362, -0.339503
1.15, 1, 1, -0.683307, -0.331297
1.175, 1, 1, -0.707121, -0.285388
1.2, 1, 1, -0.709839, -0.277676
1.225, 1, 1, -0.709838, -0.277499
1.25, 1, 1, -0.709838, -0.277499
1.275, 1, 1, -0.723962, -0.270811
1.3, 1, 1, -0.723947, -0.269801
1.325, 1, 1, -0.723821, -0.269255
1.35, 1, 1, -0.723945, -0.269367
1.375, 1, 1, -0.723945, -0.269367
1.4, 1, 1, -0.723945, -0.269367
1.425, 1, 1, -0.723945, -0.269367
1.45, 1, 1, -0.723945, -0.269367
1.475, 1, 1, -0.723945, -0.269367
1.5, 1, 1, -0.723945, -0.269367
1.525, 1, 1, -0.723945, -0.269367
1.55, 1, 1, -0.881191, -0.128984
1.575, 1, 1, -0.888897, -0.117757
1.6, 1, 1, -0.888897, -0.117757
1.625, 1, 1, -0.889268, -0.117032
1.65, 1, 1, -0.889268, -0.117032
1.675, 1, 1, -0.890468, -0.114608
1.7, 1, 1, -0.893787, -0.110073
1.725, 1, 1, -0.893787, -0.110073
1.75, 1, 1, -0.893787, -0.110073
1.775, 1, 1, -0.893787, -0.110073
1.8, 1, 1, -0.893787, -0.110073
1.825, 1, 1, -0.893186, -0.110189
1.85, 1, 1, -0.893186, -0.110189
1.875, 1, 1, -0.893186, -0.110189
1.9, 1, 1, -0.893186, -0.110189
1.925, 1, 1, -0.893186, -0.110189
1.95, 1, 1, -0.893274, -0.109549
1.975, 1, 1, -0.896231, -0.105955
2, 1, 1, -0.896231, -0.105955
2.025, 1, 1, -0.897167, -0.104677
